,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1167,Alternative,Seether,Fake It,4eAwB5pnKFTmsgc3zWoYO0,0.00131,0.615,193893,0.949,3.04e-06,0.5,0.0585,-3.52,0.5,0.0549,131.985,0.0,0.586
1168,Alternative,R.E.M.,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,0.163,0.671,268427,0.849,0.0,0.75,0.0937,-5.03,0.0,0.0284,125.613,0.0,0.829
1169,Alternative,Chevelle,The Red,1gyee1JuFFiP476LQpRMYU,0.000671,0.509,238400,0.843,0.000803,0.6666666666666666,0.348,-3.318,0.0,0.0488,140.055,0.2,0.332
1170,Alternative,Red Hot Chili Peppers,Dani California,10Nmj3JCNoMeBQ87uw5j8k,0.017,0.553,283000,0.865,1.05e-05,0.75,0.267,-4.751,0.0,0.0409,96.161,0.0,0.735
1171,Alternative,The Goo Goo Dolls,Iris,6Qyc6fS4DsZjB2mRW9DsQs,0.00125,0.315,289533,0.715,7.97e-06,0.25,0.0942,-8.072,0.0,0.0362,155.925,0.2,0.497
1172,Alternative,Alina Baraz,Floating (feat. Khalid),2vLWF4yFhTHQZVwrPTjH1s,0.81,0.66,174490,0.447,2.15e-06,0.6666666666666666,0.11,-9.026,0.0,0.0482,84.95,0.0,0.578
1173,Alternative,Frank Ocean,Solo,35xSkNIXi504fcEwz9USRB,0.849,0.444,257380,0.287,2.82e-06,0.16666666666666666,0.161,-10.631,0.0,0.0375,124.027,0.0,0.246
1174,Alternative,Weezer,Say It Ain't So,6VoIBz0VhCyz7OdEoRYDiA,0.00717,0.624,258827,0.517,1.4e-05,0.9166666666666666,0.0687,-7.122,0.5,0.0322,151.695,0.0,0.42
1175,Alternative,Skillet,Hero,4CbKVDZkYKdv69I4bCaKUq,0.00791,0.533,186813,0.967,0.0,0.6666666666666666,0.336,-2.543,0.5,0.0995,142.018,0.0,0.782
1176,Alternative,The 1975,Love It If We Made It,6WmIyn2fx1PKQ0XDpYj4VR,0.0007,0.472,252926,0.751,2.2e-05,0.3333333333333333,0.0954,-5.253,0.5,0.0374,180.089,0.0,0.0736
1177,Alternative,Lit,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,0.00129,0.494,169027,0.946,0.0,0.3333333333333333,0.398,-2.757,0.5,0.0637,103.408,0.0,0.741
1178,Alternative,6LACK,PRBLMS,4AtZRwSR8BOTTQg5ihSggt,0.0307,0.417,246773,0.58,1.45e-06,0.75,0.179,-4.574,0.5,0.207,68.58,0.4,0.139
1179,Alternative,Tierra Whack,Hungry Hippo,0WpDeBJ22LcwF4QoERQOTv,0.0227,0.894,60000,0.61,0.00744,0.3333333333333333,0.102,-5.691,0.0,0.0487,136.64,0.0,0.78
1180,Alternative,Frank Ocean,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,0.784,0.444,248808,0.0924,0.0,0.08333333333333333,0.304,-15.605,0.5,0.0366,108.917,0.0,0.219
1181,Alternative,Disturbed,Down with the Sickness,40rvBMQizxkIqnjPdEWY1v,0.000996,0.695,279213,0.876,6.89e-06,0.9166666666666666,0.106,-4.262,0.0,0.0553,89.954,0.0,0.941
1182,Alternative,Slipknot,Duality,61mWefnWQOLf90gepjOCb3,0.000237,0.354,252613,0.982,0.000294,0.3333333333333333,0.204,-3.026,0.0,0.168,143.772,0.0,0.194
1183,Alternative,Skillet,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,0.00045,0.603,229933,0.886,0.0,0.16666666666666666,0.26,-3.777,0.0,0.0837,126.025,0.0,0.395
1184,Alternative,The Neighbourhood,Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,0.0678,0.588,260173,0.521,0.149,0.5833333333333334,0.123,-9.461,0.5,0.0329,85.012,0.0,0.337
1185,Alternative,Theory of a Deadman,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,0.0133,0.639,233173,0.71,0.0,0.6666666666666666,0.118,-7.445,0.5,0.0275,119.989,0.0,0.378
1186,Alternative,Rise Against,Savior,3asFGFY3uLjMDmML1p0tYm,0.00164,0.549,242280,0.93,6.67e-05,0.16666666666666666,0.39,-3.468,0.0,0.0487,112.447,0.0,0.526
1187,Alternative,Red Hot Chili Peppers,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,0.0779,0.595,215907,0.717,0.00274,0.08333333333333333,0.108,-4.803,0.5,0.0295,88.969,0.0,0.547
1188,Alternative,System Of A Down,Toxicity,0snQkGI5qnAmohLE7jTsTn,0.000264,0.413,218933,0.873,0.0025,0.5,0.204,-4.151,0.5,0.0535,116.681,0.2,0.481
1189,Alternative,Puddle Of Mudd,Blurry,6lSr3iZTC144PKhvbPFzMp,0.01,0.44,304000,0.929,0.0,0.9166666666666666,0.142,-4.494,0.0,0.0525,157.49,0.0,0.495
1190,Alternative,Nirvana,Heart-Shaped Box,11LmqTE2naFULdEP94AUBa,0.184,0.494,281160,0.677,0.0258,0.8333333333333334,0.0926,-10.233,0.5,0.0452,101.539,0.0,0.316
1191,Alternative,Breakbot,Baby I'm Yours - feat. Irfrane,7oGwQOTkMB9Sk3DIKJLd5F,0.705,0.831,215787,0.794,3.4e-05,0.0,0.0978,-3.701,0.0,0.0752,118.075,0.0,0.735
1192,Alternative,Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,0.00178,0.394,292581,0.944,4.54e-06,0.5833333333333334,0.298,-6.506,0.0,0.0761,105.338,0.0,0.265
1193,Alternative,Red Hot Chili Peppers,Otherside,64BbK9SFKH2jk86U3dGj2P,0.00316,0.458,255373,0.795,0.000202,0.08333333333333333,0.0756,-3.265,0.5,0.0574,123.229,0.0,0.513
