,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
762,Country,Trace Adkins,Jesus and Jones,3wQjHSfCaPyPatvz9sn4w4,0.0328,0.499,224467,0.839,3.46e-06,0.6666666666666666,0.0378,-5.281,0.5,0.0549,138.087,0.0,0.592
763,Country,Vern Gosdin,Set 'Em Up Joe,3NK1S43wIXbYhWHCjQOrnM,0.418,0.853,145200,0.401,0.000269,0.0,0.222,-12.526,0.5,0.0325,120.049,0.0,0.663
764,Country,Kelsea Ballerini,Machine Heart,19WNVv6GaJMI19Qka6RfEJ,0.165,0.614,189107,0.625,0.0,0.75,0.11,-5.814,0.5,0.0341,115.003,0.0,0.278
765,Country,LeAnn Rimes,One Way Ticket (Because I Can),0meAc2H0tC5tOTd6MDe0cI,0.0291,0.696,223973,0.778,1.77e-06,0.6666666666666666,0.13,-7.28,0.5,0.0286,119.93,0.0,0.746
766,Country,Montgomery Gentry,Where I Come From (Remix) [feat. Colt Ford & The Lacs],2zHJJWW1meLvMfv5qQLB9j,0.0389,0.756,201763,0.75,0.0,0.6666666666666666,0.0298,-5.619,0.5,0.0519,104.987,0.0,0.695
767,Country,Josh Abbott Band,Kinda Missing You,6XJzVwnwrTAjT1KKjktto5,0.00134,0.522,217906,0.877,1.31e-05,0.0,0.358,-4.401,0.5,0.0288,96.543,0.0,0.782
768,Country,Demun Jones,World Went to Waste,3OdLbGJW9AO86SgkTWTgi3,0.354,0.802,247093,0.64,0.0,0.08333333333333333,0.113,-6.168,0.0,0.0886,105.0,0.0,0.403
769,Country,Fred Eaglesmith,Trucker Speed,4ew7DSQBzRemqkCoZ4NHTJ,0.91,0.752,311373,0.11,9.98e-05,0.4166666666666667,0.0963,-13.8,0.5,0.0506,130.216,0.0,0.306
770,Country,Dwight Yoakam,"Guitars, Cadillacs - Remastered",5F8BJJ9YUm8aulJcxFdVcN,0.344,0.556,184240,0.911,0.101,0.75,0.171,-3.822,0.5,0.0707,172.324,0.2,0.901
771,Country,Alabama,40 Hour Week (For A Livin'),4OpB5ExXiVjj1f3gMfTw4u,0.123,0.578,201027,0.44,0.0,0.3333333333333333,0.145,-14.644,0.5,0.111,85.213,0.0,0.439
772,Country,Tyler Farr,"Chicks, Trucks, and Beer - feat. Colt Ford",6UP1XUjfh31BTPeSBh7C0l,0.0125,0.637,215880,0.915,0.0,0.4166666666666667,0.0477,-5.508,0.5,0.0494,109.018,0.0,0.718
773,Country,Darius Rucker,Twenty Something,4qZYuEa6nDveq3X0hBqcu8,0.405,0.404,190640,0.616,0.0,0.08333333333333333,0.368,-6.457,0.5,0.0308,84.767,0.0,0.343
